date,platform,country,placement_id,presentation_id,audience_id,ab_test_id,ab_test_variant_id,plan_id,clicks_on_purchase_button,ctr_on_purchase_button_by_screens_viewed,ctr_on_purchase_button_by_unique_viewers,conversions_to_offer_price,cvr_to_offer_price_by_screens_viewed,cvr_to_offer_price_by_unique_users,conversions_to_regular_price,cvr_to_regular_price_by_screens_viewed,cvr_to_regular_price_by_unique_users,total_conversions,cvr_total_by_screens_viewed,cvr_total_by_unique_users,for_reference_only_presentation_views_count,for_reference_only_unique_viewers_count
2026-05-04,GOOGLE_PLAY_STORE,GP,rephrase_upgrade_page,master_productivity,,,,android_annual_subscription_24,1,0.0909,0.0909,1,0.0909,0.3333,2,0.1818,0.6667,1,0.0909,0.3333,11,3
2026-05-04,GOOGLE_PLAY_STORE,GP,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,3,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,10
2026-05-04,GOOGLE_PLAY_STORE,GT,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.1538,0.1538,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,12
2026-05-04,GOOGLE_PLAY_STORE,GT,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2026-05-04,GOOGLE_PLAY_STORE,GT,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,4
2026-05-04,GOOGLE_PLAY_STORE,GT,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2026-05-04,GOOGLE_PLAY_STORE,HK,rephrase_upgrade_page,master_productivity,,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,2
2026-05-04,GOOGLE_PLAY_STORE,HK,Reonboarding_page_new,master_onboarding_yearly,,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,HK,homepage_button_new,master_general,,,,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,2
2026-05-04,GOOGLE_PLAY_STORE,HN,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,HN,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,5
2026-05-04,GOOGLE_PLAY_STORE,HN,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2026-05-04,GOOGLE_PLAY_STORE,HN,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,HN,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_monthly_subscription_25_7d_price,1,0.5,0.5,0,0.0,0.0,1,0.5,0.5,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,HR,Onboarding_page_new,master_onboarding_yearly,,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,2
2026-05-04,GOOGLE_PLAY_STORE,HT,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,5,0.4167,0.4167,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,10
2026-05-04,GOOGLE_PLAY_STORE,HT,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,HU,Onboarding_page_new,master_onboarding_yearly,,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,2
2026-05-04,GOOGLE_PLAY_STORE,HU,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2026-05-04,GOOGLE_PLAY_STORE,HU,Reonboarding_page_new,master_onboarding_yearly,,,,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2026-05-04,GOOGLE_PLAY_STORE,ID,Reonboarding_page_new,master_onboarding_yearly,,,,,2,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2026-05-04,GOOGLE_PLAY_STORE,IE,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,4,0.2857,0.2857,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,14,12
2026-05-04,GOOGLE_PLAY_STORE,IE,game_upgrade_page,master_learn,,,,,1,0.125,0.125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,2
2026-05-04,GOOGLE_PLAY_STORE,IE,Onboarding_page,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,IE,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0833,0.0833,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,12,10
2026-05-04,GOOGLE_PLAY_STORE,IE,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.2222,0.2222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,9
2026-05-04,GOOGLE_PLAY_STORE,IE,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,6,4
2026-05-04,GOOGLE_PLAY_STORE,IE,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.1667,0.1667,0,0.0,0.0,1,0.1667,0.25,1,0.1667,0.25,6,4
2026-05-04,GOOGLE_PLAY_STORE,IE,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0263,0.0263,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,38,9
2026-05-04,GOOGLE_PLAY_STORE,IL,banner_drawer_new,master_general,,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,IL,banner_drawer_new,master_general,,,,android_annual_subscription_24,1,1.0,1.0,1,1.0,1.0,2,2.0,2.0,1,1.0,1.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,IL,Onboarding_page_new,master_onboarding_yearly,,,,,7,0.2258,0.2258,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,31,26
2026-05-04,GOOGLE_PLAY_STORE,IL,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,5,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,45,38
2026-05-04,GOOGLE_PLAY_STORE,IL,Onboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,3,0.3,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10,10
2026-05-04,GOOGLE_PLAY_STORE,IL,banner_mt_results_page_new,master_general,,,,,1,0.0476,0.0476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,16
2026-05-04,GOOGLE_PLAY_STORE,IL,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0455,0.0455,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22,17
2026-05-04,GOOGLE_PLAY_STORE,IL,Reonboarding_page_new,master_onboarding_yearly,,,,,5,0.2941,0.2941,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,17,16
2026-05-04,GOOGLE_PLAY_STORE,IL,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.0833,0.0833,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,24,24
2026-05-04,GOOGLE_PLAY_STORE,IL,Reonboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7
2026-05-04,GOOGLE_PLAY_STORE,IL,On_app_opening_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0027,0.0027,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,371,297
2026-05-04,GOOGLE_PLAY_STORE,IL,homepage_button_new,master_general,,,,,3,0.1875,0.1875,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,13
2026-05-04,GOOGLE_PLAY_STORE,IL,homepage_button_new,master_general,,,,android_annual_subscription_24,1,0.0625,0.0625,0,0.0,0.0,1,0.0625,0.0769,1,0.0625,0.0769,16,13
2026-05-04,GOOGLE_PLAY_STORE,IL,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.125,0.125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,15
2026-05-04,GOOGLE_PLAY_STORE,IL,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0625,0.0625,1,0.0625,0.0667,0,0.0,0.0,1,0.0625,0.0667,16,15
2026-05-04,GOOGLE_PLAY_STORE,IL,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0625,0.0625,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,14
2026-05-04,GOOGLE_PLAY_STORE,IL,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0179,0.0179,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,56,36
2026-05-04,GOOGLE_PLAY_STORE,IL,multilist_upgrade_page,master_general,,,,,3,0.2308,0.2308,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,13,9
2026-05-04,GOOGLE_PLAY_STORE,IL,multilist_upgrade_page,master_general,,,,android_monthly_subscription_25_7d_price,1,0.0769,0.0769,1,0.0769,0.1111,2,0.1538,0.2222,1,0.0769,0.1111,13,9
2026-05-04,GOOGLE_PLAY_STORE,IL,Reonboarding_page,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,5
2026-05-04,GOOGLE_PLAY_STORE,IN,banner_drawer_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2026-05-04,GOOGLE_PLAY_STORE,IN,illustration_page,master_productivity,,,,,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2026-05-04,GOOGLE_PLAY_STORE,IN,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,24,0.2222,0.2222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,108,91
2026-05-04,GOOGLE_PLAY_STORE,IN,Onboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0667,0.0667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,15
2026-05-04,GOOGLE_PLAY_STORE,IN,game_upgrade_page,master_learn,,,,,1,0.0909,0.0909,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,11,9
2026-05-04,GOOGLE_PLAY_STORE,IN,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,3,0.15,0.15,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,20,17
2026-05-04,GOOGLE_PLAY_STORE,IN,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.05,0.05,2,0.1,0.1176,2,0.1,0.1176,2,0.1,0.1176,20,17
2026-05-04,GOOGLE_PLAY_STORE,IN,banner_mt_results_page,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,IN,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,6,0.1463,0.1463,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,41,37
2026-05-04,GOOGLE_PLAY_STORE,IN,Reonboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.1429,0.1429,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,7,7
2026-05-04,GOOGLE_PLAY_STORE,IN,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,3,0.1364,0.1364,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,22,20
2026-05-04,GOOGLE_PLAY_STORE,IN,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.0606,0.0606,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,33,11
2026-05-04,GOOGLE_PLAY_STORE,IN,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0303,0.0303,1,0.0303,0.0909,0,0.0,0.0,1,0.0303,0.0909,33,11
2026-05-04,GOOGLE_PLAY_STORE,IQ,banner_drawer_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.3333,0.3333,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,3
2026-05-04,GOOGLE_PLAY_STORE,IQ,banner_drawer_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.3333,0.3333,1,0.3333,0.3333,0,0.0,0.0,1,0.3333,0.3333,3,3
2026-05-04,GOOGLE_PLAY_STORE,IQ,rephrase_upgrade_page,master_productivity,,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,IQ,Onboarding_page_new,master_onboarding_yearly,,,,,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,IQ,Onboarding_page_new,master_onboarding_yearly,,,,android_annual_subscription_24,1,1.0,1.0,1,1.0,1.0,0,0.0,0.0,1,1.0,1.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,IQ,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,28,0.2258,0.2258,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,124,102
2026-05-04,GOOGLE_PLAY_STORE,IQ,banner_mt_results_page_new,master_general,,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,IQ,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,4,0.1481,0.1481,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,27,21
2026-05-04,GOOGLE_PLAY_STORE,IQ,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0476,0.0476,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,21,21
2026-05-04,GOOGLE_PLAY_STORE,IQ,On_app_opening_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,4,0.0083,0.0083,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,482,368
2026-05-04,GOOGLE_PLAY_STORE,IQ,camera_translation_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.0021,0.0021,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,472,116
2026-05-04,GOOGLE_PLAY_STORE,IQ,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,6,0.1017,0.1017,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,59,32
2026-05-04,GOOGLE_PLAY_STORE,IQ,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.2222,0.2222,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,9
2026-05-04,GOOGLE_PLAY_STORE,IQ,multilist_upgrade_page,master_general,,,,,1,0.0625,0.0625,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,16,10
2026-05-04,GOOGLE_PLAY_STORE,IT,,spring_2026_promo_screen,,,,,1,0.0667,0.0667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,4
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_drawer_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.087,0.087,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,23,21
2026-05-04,GOOGLE_PLAY_STORE,IT,illustration_page,master_productivity,,,,,1,0.04,0.04,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25,25
2026-05-04,GOOGLE_PLAY_STORE,IT,rephrase_upgrade_page,master_productivity,,,,,9,0.0417,0.0417,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,216,106
2026-05-04,GOOGLE_PLAY_STORE,IT,rephrase_upgrade_page,master_productivity,,,,android_annual_subscription_24,2,0.0093,0.0093,2,0.0093,0.0189,2,0.0093,0.0189,2,0.0093,0.0189,216,106
2026-05-04,GOOGLE_PLAY_STORE,IT,Onboarding_page_new,master_onboarding_yearly,,,,,2,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,6
2026-05-04,GOOGLE_PLAY_STORE,IT,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,150,0.1389,0.1389,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1080,870
2026-05-04,GOOGLE_PLAY_STORE,IT,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0009,0.0009,1,0.0009,0.0011,0,0.0,0.0,1,0.0009,0.0011,1080,870
2026-05-04,GOOGLE_PLAY_STORE,IT,Onboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,9,0.0849,0.0849,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,106,101
2026-05-04,GOOGLE_PLAY_STORE,IT,game_upgrade_page,master_learn,,,,,4,0.0656,0.0656,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,61,46
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,33,0.0477,0.0477,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,692,544
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_mt_results_page_new,master_productivity,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0014,0.0014,1,0.0014,0.0018,0,0.0,0.0,1,0.0014,0.0018,692,544
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_mt_results_page,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,IT,Reonboarding_page_new,master_onboarding_yearly,,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,IT,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,77,0.1156,0.1156,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,666,651
2026-05-04,GOOGLE_PLAY_STORE,IT,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0015,0.0015,1,0.0015,0.0015,2,0.003,0.0031,1,0.0015,0.0015,666,651
2026-05-04,GOOGLE_PLAY_STORE,IT,Reonboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.0225,0.0225,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,89,87
2026-05-04,GOOGLE_PLAY_STORE,IT,On_app_opening_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,12,0.0011,0.0011,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,10472,8998
2026-05-04,GOOGLE_PLAY_STORE,IT,camera_translation_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,8,0.0023,0.0023,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3471,913
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_context_results_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.125,0.125,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,8,5
2026-05-04,GOOGLE_PLAY_STORE,IT,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,23,0.0542,0.0542,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,424,284
2026-05-04,GOOGLE_PLAY_STORE,IT,homepage_button_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0024,0.0024,1,0.0024,0.0035,2,0.0047,0.007,1,0.0024,0.0035,424,284
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,17,0.059,0.059,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,288,241
2026-05-04,GOOGLE_PLAY_STORE,IT,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,0.0035,0.0035,2,0.0069,0.0083,2,0.0069,0.0083,2,0.0069,0.0083,288,241
2026-05-04,GOOGLE_PLAY_STORE,IT,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,10,0.0167,0.0167,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,598,428
2026-05-04,GOOGLE_PLAY_STORE,IT,general_upgrade_page,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,2,0.0033,0.0033,3,0.005,0.007,2,0.0033,0.0047,3,0.005,0.007,598,428
2026-05-04,GOOGLE_PLAY_STORE,IT,multilist_upgrade_page,master_general,,,,,7,0.0814,0.0814,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,86,55
2026-05-04,GOOGLE_PLAY_STORE,IT,multilist_upgrade_page,master_general,,,,android_annual_subscription_24,1,0.0116,0.0116,1,0.0116,0.0182,2,0.0233,0.0364,1,0.0116,0.0182,86,55
2026-05-04,GOOGLE_PLAY_STORE,IT,Settings_page_banner,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,android_annual_subscription_24,1,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,1
2026-05-04,GOOGLE_PLAY_STORE,JO,banner_drawer_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,JO,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,13,0.2063,0.2063,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,63,53
2026-05-04,GOOGLE_PLAY_STORE,JO,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,5,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25,23
2026-05-04,GOOGLE_PLAY_STORE,JO,Reonboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2026-05-04,GOOGLE_PLAY_STORE,JO,On_app_opening_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.002,0.002,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,504,400
2026-05-04,GOOGLE_PLAY_STORE,JO,camera_translation_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.0061,0.0061,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,329,107
2026-05-04,GOOGLE_PLAY_STORE,JO,banner_context_results_page_new,master_general,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,8
2026-05-04,GOOGLE_PLAY_STORE,JP,Onboarding_page_new,master_onboarding_yearly,,,,,4,0.16,0.16,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,25,17
2026-05-04,GOOGLE_PLAY_STORE,JP,Onboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.2,0.2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,5,5
2026-05-04,GOOGLE_PLAY_STORE,JP,Onboarding_page_new,master_onboarding_other_plans,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,1,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,2
2026-05-04,GOOGLE_PLAY_STORE,JP,banner_mt_results_page_new,master_general,,,,,1,0.1111,0.1111,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,9,7
2026-05-04,GOOGLE_PLAY_STORE,JP,Reonboarding_page_new,master_onboarding_yearly,,,,,4,0.2667,0.2667,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,15,14
2026-05-04,GOOGLE_PLAY_STORE,JP,Reonboarding_page_new,master_onboarding_yearly,,,,android_annual_subscription_24,1,0.0667,0.0667,1,0.0667,0.0714,0,0.0,0.0,1,0.0667,0.0714,15,14
2026-05-04,GOOGLE_PLAY_STORE,JP,Reonboarding_page_new,master_onboarding_yearly,users_en_fr_es_it_pt_de_ru_ua_ar_ro,,,,2,0.5,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
2026-05-04,GOOGLE_PLAY_STORE,JP,banner_context_results_page_new,master_general,,,,,1,0.25,0.25,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,4,4
